Fecha,NumDia,NumDato,T2M,RH2M,WS10M,CLRSKY,Lluvia,WH
2022-03-29,29,1394,20.92,23.38,3.33,0,0,50
2022-03-29,29,1395,19.8,25.25,3.53,0,0,0
2022-03-29,29,1396,18.27,27.81,3.53,0,0,0
2022-03-29,29,1397,16.99,30.38,3.62,0,0,0
2022-03-29,29,1398,15.71,33.69,3.57,0,0,0
2022-03-29,29,1399,14.44,37.38,3.48,0,0,0
2022-03-30,30,1400,13.29,40.75,3.4,0,0,0
2022-03-30,30,1401,12.3,43.19,3.29,0,0,0
2022-03-30,30,1402,11.43,44.88,3.31,0,0,0
2022-03-30,30,1403,10.65,45.94,3.35,0,0,0
2022-03-30,30,1404,9.96,47,3.37,0,0,0
2022-03-30,30,1405,9.51,47.81,3.39,2.05,0,0
2022-03-30,30,1406,13.51,36,4.28,72.77,0,36
2022-03-30,30,1407,18.58,18.94,5.6,190.42,0,1325
2022-03-30,30,1408,22.67,10.94,7.04,297.6,0,2942
2022-03-30,30,1409,25.64,8.25,7.52,383.35,0,4072
2022-03-30,30,1410,28.01,7.56,7.66,441.38,0,4860
2022-03-30,30,1411,29.86,7.12,7.69,467.6,0,5010
2022-03-30,30,1412,31.08,6.62,7.61,459.77,0,5069
2022-03-30,30,1413,31.62,6.31,7.43,418.62,0,4736
2022-03-30,30,1414,31.4,6.19,7.17,347,0,4020
2022-03-30,30,1415,30.44,6.38,6.78,250.45,0,2940
2022-03-30,30,1416,28.7,6.88,6.21,136.98,0,1640
